OrderID,CustomerID,OrderDate,ProductCategory,Quantity,Price_USD,Shipping_City,Customer_Rating,Transaction_Status
ORD-4370,CUST-16626,2023-02-15 00:00:00,Electronics,2.0,150.85,Phoenix,5.0,Success
ORD-4371,CUST-57235,2023-01-11 00:00:00,Home Goods,3.0,186.57,Los Angeles,5.0,Success
ORD-4372,CUST-36097,2023-04-17 00:00:00,Apparel,4.0,60.69,Chicago,3.0,Failed
ORD-4373,CUST-45910,2023-03-25 00:00:00,Beauty,1.0,93.44,phoenix,3.0,Canceled
ORD-4374,CUST-58280,2023-01-35,Electronics,1.0,58.91,New York,3.0,Success
ORD-4375,CUST-70846,2023-07-26 00:00:00,Home Goods,3.0,,Chicago,1.0,Pending
ORD-4376,CUST-76207,2023-05-26 00:00:00,apparel,4.0,89.67,houston,5.0,Success
ORD-4377,CUST-62028,2023-11-28 00:00:00,Home Goods,4.0,,Houston,5.0,Pending
ORD-4378,nan,2023-12-01 00:00:00,Books,1.0,95.76,Los Ang3l3s,1.0,Failed
ORD-4379,CUST-26236,2023-01-35,Home Goods,3.0,,NEW YORK,1.0,Success
ORD-4380,CUST-99282,2023-03-03 00:00:00,Beauty,4.0,27.94,Los Angeles,3.0,Success
ORD-4381,CUST-14005,2023-06-02 00:00:00,Electronics,5.0,151.38,Los Angeles,1.0,Canceled
ORD-4382,cust-41711,2023-09-09 00:00:00,Books,5.0,,houston,1.0,Pending
ORD-4383,CUST-58819,2023-08-10 00:00:00,Books,2.0,106.88,New York,5.0,Failed
ORD-4384,CUST-74066,2023-06-08 00:00:00,Apparel,2.0,235.37,New York,1.0,Success
ORD-4385,CUST-87862,2023-12-17 00:00:00,Electronics,1.0,239.86,Phoenix,,Failed
ORD-4386,CUST-68471,2023-11-05 00:00:00,Electronics,1.0,152.79,Houston,,Pending
ORD-4387,CUST-33276,2023-03-09 00:00:00,Beauty,5.0,119.67,los angeles,,Failed
ORD-4388,CUST-72204,2023-07-03 00:00:00,Apparel,3.0,$80.38,,5.0,Success
ORD-4389,CUST-86923,2023-12-07 00:00:00,App@r3l,3.0,173.23,Pho3nix,5.0,Pending
4390,CUST-82264,2023-02-19 00:00:00,Home Goods,2.0,299.24,Chicago,3.0,Success
ORD-4391,CUST-55843,2023-07-08 00:00:00,Beauty,4.5,53.82,Chicago,5.0,Success
ORD-4392,CUST-55121,2023-09-20 00:00:00,APPAREL,4.0,262.87,Chicago,2.0,Pending
ORD-4393,CUST-31432,2023-04-13 00:00:00,Electronics,3.0,232.95,New York,2.0,Failed
4394,CUST-43903,2023-09-08 00:00:00,Apparel,3.0,114.07,Los Angeles,4.0,Failed
ORD-4395,CUST-21847,2023-08-17 00:00:00,Home Goods,2.0,71.49,Phoenix ,2.0,Failed
ORD-4396,CUST-47364,2023-07-18 00:00:00,Beauty,1.0,253.41,Chicago,2.0,Success
,CUST-13597,2023-09-01 00:00:00,Home Goods,1.0,45.36,Chic@go,5.0,Failed
ORD-4398,CUST-60667,2023-05-18 00:00:00,Beauty,2.0,170.03,Los Angeles,1.0,Pending
ORD-4399,CUST-16507,2023-10-16 00:00:00,beauty,1.0,17.23,New York,1.0,Pending
,CUST-31352,2023-11-04 00:00:00,Apparel,1.0,208.02,Chicago,2.0,Canceled
ORD-4401,,2023-05-08 00:00:00,Electronics,4.0,56.02,Houston,4.0,Failed
ORD-4402,CUST-38091,2023-02-16 00:00:00,Elec,3.0,157.14,Los Angeles,1.0,Canceled
ORD-4403,CUST-39012,2023-08-05 00:00:00,Books,1.5,,New York,4.0,Success 
ORD-4404,CUST-94853,2023-07-08 00:00:00,Home Goods,1.0,83.54,Phoenix,2.0,Pending
ORD-4405,CUST-39505,2023-11-11 00:00:00,books,1.0,197.59,Los Angeles,2.0,Failed
ORD-4406,CUST-98826,2023-04-06 00:00:00,BOOKS,1.0,"99,99",New York,2.0,Success
4407,CUST-37096,2023-08-11 00:00:00,Apparel,1.0,5.95,Houston,3.0,Pending
ORD-4408,CUST-45269,2023-11-19 00:00:00,Electronics,1.0,104.98,,1.0,Failed
ORD-4409,CUST-95404,2023-08-07 00:00:00,Books,2.0,152.75,Houston,2.0,Failed
ORD-4410,CUST-63674,2023-02-17 00:00:00,Beauty,3.0,104.48,,5.0,Success
ORD-4411,CUST-77276,2023-01-21 00:00:00,Beauty,2.0,266.26,Chicago,5.0,Success
ORD-4412,CUST-12628,2023-09-20 00:00:00,Home Goods,2.0,147.1,Phoenix,5.0,Success
ORD-4413,CUST-99417,2023-01-35,Electronics,1.0,283.36,New York,2.0,Success 
ORD-4414,CUST-11166,2023-01-35,Books,2.0,56.44,Phoenix,1.0,Failed
,CUST-72140,2023-12-13 00:00:00,apparel,1.0,120.29,Houston,5.0,Failed
4416,CUST-27342,2023-04-25 00:00:00,Beauty,1.0,$87.17,Chicago,2.0,Success
ORD-4417,CUST-94852,2023-11-28 00:00:00,home goods,3.0,99.78,Chicago,5.0,Canceled
,CUST-32701,2023-12-18 00:00:00,Beauty,3.0,179.04,Phoenix,3.0,Canceled
ORD-4419,CUST-88792,2024-01-01 00:00:00,Home Goods,1.0,9.72,Phoenix,5.0,Canceled
ORD-4420,cust-11109,2023-03-21 00:00:00,Books,2.0,240.43,Houston,2.0,Pending
ORD-4421,CUST-39329,2023-09-11 00:00:00,Apparel,1.0,176.56,los angeles,5.0,Failed
ORD-4422,CUST-43081,2023-09-27 00:00:00,BOOKS,3.0,70.01,Chicago,5.0,Success
ORD-4423,,2023-11-19 00:00:00,Home Goods,4.5,162.42,N3w York,3.0,Pending
,CUST-50037,2023-11-28 00:00:00,Home Goods,5.0,82.25,PHOENIX,2.0,Pending
,CUST-94245,2023-09-26 00:00:00,Beauty,1.0,131.07,Phoenix,4.0,Canceled
ORD-4426,nan,2023-12-02 00:00:00,BEAUTY,2.0,94.89,Phoenix,3.0,Success
ORD-4427,nan,2023-05-29 00:00:00,Electronics,4.0,254.7,Los Angeles,5.0,Failed
ORD-4428,CUST-59345,2023-08-28 00:00:00,Electronics,1.0,192.35,New York,2.0,Canceled
ORD-4429,CUST-55706,2023-08-12 00:00:00,Home Goods,1.0,$222.43,Houston,5.0,Canceled
ORD-4430,cust-70161,2023-02-10 00:00:00,Electronics,2.0,91.61,Houston,1.0,Pending
ORD-4431,CUST-43029,2023-02-09 00:00:00,Home Goods,2.0,139.41,Los Angeles,4.0,Failed
ORD-4432,,2023-06-03 00:00:00,Apparel,2.0,287.07,Chicago,5.0,Failed
ORD-4433,cust-71171,2023-03-18 00:00:00,Electronics,4.0,159.15,New York,5.0,Failed
ORD-4434,CUST-49602,2023-03-07 00:00:00,APPAREL,4.0,"99,99",Houston,2.0,Pending
ORD-4435,CUST-98761,2026-01-15,Beauty,5.0,139.83,Houston,5.0,Success
ORD-4436,CUST-78241,2023-03-06 00:00:00,El3ctronics,1.0,$121.87,Phoenix,5.0,Canceled
ORD-4437,CUST-91737,2023-05-08 00:00:00,Apparel,5.0,$115.68,,1.0,Success 
ORD-4438,CUST-62055,2023-09-25 00:00:00,Apparel,2.0,164.96,New York,5.0,Pending
ORD-4439,CUST-86609,2023-08-07 00:00:00,Home Goods,4.0,138.15,Los Angeles,5.0,Canceled
ORD-4440,CUST-23410,2023-06-01 00:00:00,Electronics,5.0,"99,99",Los Angeles,1.0,Success
ORD-4441,cust-10963,2023-10-19 00:00:00,Electronics,5.0,257.56,Phoenix,5.0,Failed
ORD-4442,CUST-77045,2023-01-25 00:00:00,Home Goods,2.0,264.15,Houston,4.0,Failed
ORD-4443,CUST-96816,2023-10-10 00:00:00,Home Goods,4.0,80.64,Los Angeles,5.0,Canceled
ORD-4444,CUST-59051,2023-02-09 00:00:00,APPAREL,1.0,,houston,4.0,Pending
ORD-4445,cust-83591,2023-01-24 00:00:00,Beauty,1.0,142.87,Houston,2.0,Failed
ORD-4446,CUST-94848,2023-09-20 00:00:00,Home Goods,1.0,205.43,New York,1.0,Canceled
ORD-4447,CUST-87826,2023-02-25 00:00:00,Apparel,3.0,"99,99",Houston,4.0,Pending
4448,CUST-89829,2023-09-19 00:00:00,beauty,1.0,73.98,Los Angeles,5.0,Failed
ORD-4449,CUST-47051,2023-08-06 00:00:00,Home Goods,3.0,$168.27,New York,5.0,Success
ORD-4450,CUST-49121,2023-01-35,Home Goods,2.0,243.69,Houston,4.0,Pending
ORD-4451,CUST-99707,2023-01-35,ELECTRONICS,2.0,289.58,Los Angeles,5.0,Success
ORD-4452,CUST-24169,2023-08-26 00:00:00,books,1.0,24.81,Chicago,4.0,Success 
ORD-4453,CUST-73142,2023-05-12 00:00:00,Electronics,2.0,199.44,New York,5.0,Canceled
ORD-4454,CUST-18367,2023-10-19 00:00:00,HOME GOODS,1.0,265.27,Los Angeles,5.0,Success
ORD-4455,CUST-54077,2023-05-10 00:00:00,Books,1.0,30.7,Chic@go,4.0,Success
ORD-4456,CUST-46239,2023-07-01 00:00:00,Books,1.0,114.97,Los Ang3l3s,5.0,Failed
ORD-4457,CUST-93964,2023-05-11 00:00:00,Beauty,3.0,157.67,Los Angeles,5.0,Pending
ORD-4458,CUST-52616,2023-10-27 00:00:00,Books,1.0,184.63,Los Angeles,3.0,Canceled
ORD-4459,CUST-46291,2023-02-11 00:00:00,Beauty,1.0,14.9,chicago,1.0,Canceled
ORD-4460,CUST-44229,2023-01-35,Books,2.0,22.64,new york,2.0,Canceled
ORD-4461,CUST-95998,2023-01-09 00:00:00,Beauty,1.0,138.58,Phoenix,2.0,Success
ORD-4462,CUST-95389,2023-02-28 00:00:00,Apparel,1.0,,Phoenix,5.0,Pending
ORD-4463,CUST-49163,2023-12-05 00:00:00,Apparel,2.0,54.25,Los Angeles,1.0,Pending
ORD-4464,CUST-34688,2023-08-25 00:00:00,Books,1.0,253.72,New York,3.0,Failed
ORD-4465,CUST-29651,2023-04-02 00:00:00,Beauty,1.0,8.27,Houston,3.0,Pending
ORD-4466,CUST-77802,2023-04-04 00:00:00,Apparel,4.0,157.52,Los Angeles,3.0,Success
ORD-4467,CUST-41496,2023-07-21 00:00:00,Beauty,1.0,103.68,Los Angeles,0.0,Success
ORD-4468,CUST-17441,2023-01-24 00:00:00,Books,1.0,210.76,Los Angeles ,1.0,Canceled
ORD-4469,CUST-88647,2023-02-12 00:00:00,Beauty,2.0,$196.69,houston,1.0,Success 
ORD-4470,CUST-62965,2023-08-02 00:00:00,Beauty,4.0,252.1,Chicago,4.0,Pending
ORD-4471,CUST-96577,2023-12-27 00:00:00,Books,2.0,118.59,chicago,1.0,Success
ORD-4472,CUST-51888,2023-06-02 00:00:00,Home Goods,5.0,90.57,N3w York,4.0,Failed
ORD-4473,CUST-99228,2023-06-10 00:00:00,Home Goods,1.0,74.68,New York ,4.0,Success
ORD-4474,cust-28340,2023-10-28 00:00:00,Apparel,2.0,126.51,Phoenix,3.0,Success
ORD-4475,cust-13336,2023-08-21 00:00:00,Books,5.0,265.28,New York,5.0,Canceled
ORD-4476,CUST-95904,2023-12-10 00:00:00,Apparel,3.0,14.81,chicago,4.0,Pending
4477,CUST-75191,2023-08-19 00:00:00,Apparel,1.0,270.33,chicago,1.0,Canceled
ORD-4478,CUST-48745,2023-01-35,BEAUTY,1.0,72.23,chicago,1.0,Failed
ORD-4479,cust-44003,2023-05-16 00:00:00,Home Goods,5.0,78.15,Los Angeles,5.0,Pending
ORD-4480,,2023-06-24 00:00:00,Electronics,4.0,83.77,Chicago,5.0,Canceled
ORD-4481,CUST-63031,2023-04-06 00:00:00,Books,-1.0,130.32,phoenix,3.0,Canceled
ORD-4482,cust-60891,2023-04-19 00:00:00,Elec,5.0,$155.21,Chicago,3.0,Pending
ORD-4483,CUST-14629,2023-04-05 00:00:00,Apparel,1.0,67.33,los angeles,5.0,Failed
ORD-4484,CUST-86418,2023-02-10 00:00:00,APPAREL,1.0,121.93,NEW YORK,5.0,Failed
ORD-4485,CUST-84978,2023-11-06 00:00:00,home goods,3.0,195.16,Los Angeles,3.0,Pending
ORD-4486,CUST-34892,2023-05-13 00:00:00,electronics,5.0,201.43,chicago,5.0,Success
ORD-4487,,2023-12-11 00:00:00,Elec,5.0,11.56,Los Angeles,1.0,Pending
ORD-4488,CUST-39145,2023-02-24 00:00:00,BOOKS,3.0,124.34,Chicago,1.0,Canceled
ORD-4489,CUST-99957,2023-08-11 00:00:00,Apparel,2.0,211.75,New York,3.0,Failed
ORD-4490,CUST-80075,2023-10-01 00:00:00,Apparel,3.0,266.86,Phoenix,6.0,Canceled
ORD-4491,CUST-93665,2023-01-10 00:00:00,Electronics,3.0,40.47,chicago,5.0,Pending
ORD-4492,CUST-72355,2023-01-03 00:00:00,Beauty,5.0,280.24,HOUSTON,1.0,Success
ORD-4493,CUST-98063,2023-07-22 00:00:00,Home Goods ,1.0,59.0,Houston,4.0,Canceled
ORD-4494,CUST-56988,2023-03-01 00:00:00,Books,4.0,59.11,Chicago,4.0,Success 
ORD-4495,CUST-76494,2023-01-07 00:00:00,Electronics,1.5,"99,99",New York,6.0,Success
ORD-4496,CUST-49347,2023-01-35,Electronics ,1.0,258.0,New York,2.0,Success
ORD-4497,CUST-32280,2023-12-02 00:00:00,Beauty,3.0,273.81,Phoenix,0.0,Pending
ORD-4498,,2023-09-02 00:00:00,Home Goods,1.0,194.5,Houston,4.0,Pending
4499,CUST-83170,2023-08-24 00:00:00,Beauty,1.0,233.95,New York,5.0,Success
ORD-4500,CUST-33741,2023-12-21 00:00:00,Apparel,5.0,186.22,Chicago,5.0,Success
ORD-4501,CUST-48506,2023-07-27 00:00:00,Electronics,4.0,232.47,Houston,2.0,Success
ORD-4502,CUST-22793,2023-12-03 00:00:00,Books,2.0,138.38,Chicago,5.0,Success
ORD-4503,cust-71706,2023-11-05 00:00:00,Beauty,1.0,195.88,New York,1.0,Canceled
ORD-4504,CUST-26769,2023-09-07 00:00:00,Apparel,4.0,132.12,Phoenix,,Success
ORD-4505,CUST-43902,2023-05-06 00:00:00,Books,1.0,69.32,Phoenix,2.0,Compl3ted
ORD-4506,CUST-83273,2023-11-13 00:00:00,Electronics,1.0,229.18,Chicago ,3.0,Success
ORD-4507,CUST-33995,2023-11-12 00:00:00,App@r3l,5.0,204.49,new york,1.0,Failed
ORD-4508,CUST-99091,2023-07-04 00:00:00,Books,1.0,243.46,Chicago,1.0,Success
ORD-4509,CUST-53992,2023-12-20 00:00:00,books,7.5,18.77,Houston,3.0,Canceled
ORD-4510,CUST-95778,2023-12-11 00:00:00,Hom3 Goods,1.0,143.86,Chicago,1.0,Compl3ted
ORD-4511,CUST-21704,2023-12-20 00:00:00,Beauty,1.0,65.55,los angeles,3.0,Canceled
ORD-4512,CUST-39131,2023-12-12 00:00:00,Books,5.0,127.34,Phoenix,5.0,Success
ORD-4513,CUST-56567,2023-07-22 00:00:00,Books,2.0,94.88,Phoenix,1.0,Success
ORD-4514,cust-39272,2023-06-04 00:00:00,Beauty,2.0,,Phoenix,5.0,Pending
ORD-4515,CUST-50250,2023-02-14 00:00:00,Home Goods,-5.0,210.43,New York,,Canceled
ORD-4516,,2023-03-06 00:00:00,Books,2.0,209.61,Los Angeles,5.0,Canceled
ORD-4517,CUST-53426,2023-03-11 00:00:00,Beauty,1.0,261.2,Houston,4.0,Success 
ORD-4518,CUST-58717,2023-01-08 00:00:00,Beauty,1.0,153.6,New York,5.0,Success 
ORD-4519,CUST-44152,2023-04-08 00:00:00,APPAREL,3.0,147.07,Chicago,5.0,Pending
ORD-4520,CUST-86751,2023-02-27 00:00:00,Electronics,9999.0,122.94,chicago,5.0,Canceled
ORD-4521,,2023-01-09 00:00:00,beauty,1.0,223.86,Los Angeles,4.0,Failed
ORD-4522,CUST-70786,2023-12-23 00:00:00,Apparel,-1.0,97.9,chicago,1.0,Failed
ORD-4523,CUST-25437,2023-04-07 00:00:00,Electronics,9999.0,298.31,Chicago,5.0,Success 
ORD-4524,,2023-01-14 00:00:00,apparel,4.0,100.18,New York,5.0,Pending
ORD-4525,CUST-17035,2023-04-18 00:00:00,Books,1.0,11.46,Phoenix,5.0,Canceled
ORD-4526,CUST-93151,2023-09-04 00:00:00,Elec,1.0,202.87,New York,2.0,Pending
ORD-4527,CUST-86490,2023-11-29 00:00:00,Books,4.0,94.29,Phoenix,1.0,Canceled
ORD-4528,CUST-86062,2023-03-16 00:00:00,Beauty,3.0,45.72,Los Angeles,3.0,Pending
ORD-4529,CUST-91350,2023-11-29 00:00:00,Electronics,1.0,249.39,Houston,5.0,Failed
ORD-4530,CUST-19334,2023-05-04 00:00:00,Apparel,2.0,209.87,New York,2.0,Success
ORD-4531,CUST-71894,2023-08-12 00:00:00,Beauty,2.0,,New York,5.0,Success
ORD-4532,CUST-35499,2023-11-17 00:00:00,Beauty,1.0,196.13,New York,3.0,Compl3ted
ORD-4533,CUST-75598,2023-10-03 00:00:00,home goods,2.0,170.51,Los Angeles,3.0,Success
ORD-4534,CUST-25704,2023-01-35,Boks,1.0,230.67,Chicago,2.0,Pending
ORD-4535,CUST-99220,2023-02-14 00:00:00,Beauty,3.0,230.63,Houston,,Pending
ORD-4536,CUST-60026,2023-06-04 00:00:00,Beauty,3.0,165.79,Chicago,2.0,Pending
ORD-4537,CUST-79446,2023-08-26 00:00:00,Beauty,2.0,123.43,Phoenix,5.0,Canceled
ORD-4538,CUST-49106,2023-03-17 00:00:00,BOOKS,2.0,218.37,CHICAGO,2.0,Failed
ORD-4539,CUST-64146,2023-08-31 00:00:00,Beauty,3.0,13.77,Los Angeles,2.0,Success
ORD-4540,CUST-17086,2023-08-05 00:00:00,Elec,2.0,120.27,Phoenix,6.0,Pending
ORD-4541,CUST-29762,2023-12-01 00:00:00,Apparel,2.0,60.11,Phoenix,5.0,Pending
ORD-4542,CUST-28004,2023-03-01 00:00:00,Apparel,4.0,23.05,los angeles,,Pending
ORD-4543,CUST-36253,2023-03-27 00:00:00,Electronics,1.0,25.57,New York,1.0,Canceled
ORD-4544,CUST-54914,2023-03-20 00:00:00,Apparel,5.0,230.09,Los Angeles,3.0,Failed
ORD-4545,CUST-63633,2023-01-35,APPAREL,5.0,175.47,Los Angeles,5.0,Pending
ORD-4546,cust-84632,2023-08-16 00:00:00,Electronics,5.0,288.84,Houston,5.0,Canceled
ORD-4547,,2023-01-35,Beauty,2.0,269.41,Houston,5.0,Failed
ORD-4548,cust-28772,2023-08-30 00:00:00,Apparel,1.0,9.37,Houston,2.0,Canceled
ORD-4549,CUST-51469,2023-01-11 00:00:00,Apparel,4.0,61.54,Houston,4.0,Pending
ORD-4550,CUST-33639,2023-08-19 00:00:00,apparel,2.0,243.83,Phoenix,5.0,Compl3ted
ORD-4551,CUST-20592,2023-10-27 00:00:00,Home Goods,2.0,176.5,HOUSTON,4.0,Success
ORD-4552,CUST-73908,2026-01-15,Electronics,1.0,231.19,phoenix,5.0,Pending
4553,CUST-53598,2023-04-14 00:00:00,Books,3.0,155.15,Los Angeles,,Pending
ORD-4554,CUST-92710,2023-05-31 00:00:00,Electronics,2.0,186.63,Los Angeles,2.0,Success
ORD-4555,CUST-33176,2023-10-19 00:00:00,ELECTRONICS,2.0,203.51,Phoenix,3.0,Canceled
ORD-4556,CUST-51079,2023-07-20 00:00:00,APPAREL,5.0,172.16,CHICAGO,3.0,Canceled
ORD-4557,,2023-01-27 00:00:00,Beauty,1.0,"99,99",Los Angeles,5.0,Canceled
ORD-4558,CUST-17603,2023-06-20 00:00:00,Home Goods,1.0,52.12,Los Angeles,1.0,Canceled
ORD-4559,cust-10617,2023-01-05 00:00:00,Home Goods,5.0,40.4,,5.0,Pending
ORD-4560,CUST-69251,2023-02-22 00:00:00,Home Goods,5.0,50.41,Houston,5.0,Pending
ORD-4561,CUST-45851,2023-11-19 00:00:00,books,1.0,$212.22,New York,5.0,Canceled
ORD-4562,cust-37444,2024-01-01 00:00:00,Books,1.0,289.9,Phoenix,,Pending
ORD-4563,CUST-32099,2023-10-08 00:00:00,Beauty,1.0,231.99,Chicago,6.0,Success
ORD-4564,CUST-85534,2023-08-01 00:00:00,Electronics,5.0,232.92,New York,4.0,Canceled
ORD-4565,CUST-30766,2023-09-11 00:00:00,Apparel,1.0,73.85,New York,2.0,Pending
ORD-4566,CUST-74169,2023-10-24 00:00:00,Beauty,1.0,31.68,Phoenix,3.0,Canceled
ORD-4567,CUST-21539,2023-11-02 00:00:00,Home Goods,1.0,222.57,Los Angeles,5.0,Success
ORD-4568,CUST-26961,2023-10-11 00:00:00,Home Goods ,3.0,277.01,PHOENIX,5.0,Pending
ORD-4569,CUST-90541,2023-05-29 00:00:00,Home Goods,2.0,162.5,New York,5.0,Success
ORD-4570,CUST-66847,2023-01-19 00:00:00,Hom3 Goods,5.0,247.6,Phoenix,2.0,Failed
ORD-4571,CUST-93032,2023-07-09 00:00:00,Books,5.0,95.85,Los Angeles,5.0,Pending
4572,CUST-66283,2023-07-24 00:00:00,Books,1.0,82.41,chicago,3.0,Success
ORD-4573,CUST-62873,2023-09-06 00:00:00,Beauty,2.0,124.54,Los Angeles,1.0,Failed
ORD-4574,CUST-66233,2023-09-20 00:00:00,Books,5.0,91.12,Chicago,5.0,Success
ORD-4575,CUST-72573,2023-10-30 00:00:00,BEAUTY,3.0,13.91,Los Angeles,1.0,Failed
ORD-4576,CUST-60242,2023-11-10 00:00:00,Electronics,1.0,216.8,Chicago,1.0,Canceled
ORD-4577,CUST-10611,2023-12-14 00:00:00,Beauty,2.0,179.45,New York,,Pending
ORD-4578,CUST-14944,2023-09-07 00:00:00,apparel,1.0,207.65,Houston,3.0,Pending
ORD-4579,CUST-79963,2023-04-29 00:00:00,apparel,1.0,201.14,Houston,5.0,Pending
ORD-4580,cust-36137,2024-01-01 00:00:00,Books,1.0,291.88,Los Angeles,2.0,Canceled
ORD-4581,CUST-58903,2023-02-01 00:00:00,Apparel,1.0,30.69,Phoenix,5.0,Pending
ORD-4582,CUST-11845,2023-09-28 00:00:00,Home Goods,1.0,232.47,Los Angeles,6.0,Canceled
ORD-4583,CUST-52233,2023-01-35,Beauty,3.0,287.5,Chicago,3.0,Pending
ORD-4584,CUST-79603,2023-08-05 00:00:00,HOME GOODS,4.0,94.23,Houston,5.0,Failed
4585,,2023-10-23 00:00:00,Home Goods,1.0,296.92,Los Angeles,5.0,Failed
ORD-4586,CUST-12348,2023-06-11 00:00:00,Books,2.0,182.44,Los Angeles,4.0,Failed
ORD-4587,cust-98702,2023-10-11 00:00:00,Electronics,1.0,10.69,Chicago,,Failed
4588,CUST-10540,2023-02-02 00:00:00,Beauty,1.0,88.27,Phoenix,2.0,Pending
,CUST-92141,2023-05-18 00:00:00,Home Goods,9999.0,233.65,Phoenix,4.0,Pending
ORD-4590,CUST-42613,2023-11-28 00:00:00,Books,2.0,185.1,Phoenix,4.0,Pending
ORD-4591,CUST-39657,2023-08-02 00:00:00,apparel,5.0,128.47,Los Angeles,5.0,Failed
ORD-4592,CUST-55134,2023-08-31 00:00:00,El3ctronics,5.0,$12.9,Los Angeles,5.0,Pending
ORD-4593,CUST-50906,2023-03-01 00:00:00,books,5.0,117.21,Chicago,5.0,Canceled
ORD-4594,cust-26899,2023-09-11 00:00:00,Home Goods,3.0,57.99,los @ng3l3s,5.0,Success
ORD-4595,CUST-23462,2023-11-15 00:00:00,Books,2.0,186.99,Houston,2.0,Pending
ORD-4596,CUST-60272,2023-11-27 00:00:00,Home Goods,3.0,$246.76,chicago,4.0,Failed
ORD-4597,CUST-75973,2023-06-27 00:00:00,Apparel,3.0,134.56,New York,,Pending
ORD-4598,CUST-87158,2023-08-18 00:00:00,Beauty,1.0,5.59,,2.0,Success
ORD-4599,CUST-50123,2023-12-24 00:00:00,Beauty ,2.0,81.25,Houston,1.0,Success
ORD-4600,CUST-31891,2023-08-12 00:00:00,Apparel,4.0,"99,99",Houston,4.0,Failed
ORD-4601,CUST-18557,2023-01-11 00:00:00,home goods,1.0,52.91,,3.0,Success
ORD-4602,CUST-15992,2023-03-24 00:00:00,books,1.0,299.81,Chicago,5.0,Failed
ORD-4603,CUST-49085,2023-05-28 00:00:00,Apparel,2.0,73.44,New York,5.0,Canceled
ORD-4604,CUST-48119,2023-04-09 00:00:00,Electronics,1.0,274.18,phoenix,1.0,Failed
ORD-4605,CUST-69759,2023-08-29 00:00:00,Apparel,2.0,224.04,Houston,2.0,Pending
ORD-4606,CUST-78195,2023-06-26 00:00:00,home goods,2.0,86.99,chicago,1.0,Failed
,CUST-88167,2023-08-13 00:00:00,Books,2.0,236.97,chic@go,3.0,Canceled
ORD-4608,,2023-04-29 00:00:00,Beauty,4.0,244.46,Los Angeles,3.0,Failed
,CUST-54280,2023-09-17 00:00:00,Apparel,1.0,210.73,Chicago,5.0,Pending
ORD-4610,CUST-66841,2023-04-23 00:00:00,Electronics,3.0,235.93,Los Angeles,5.0,Pending
ORD-4611,CUST-27536,2023-10-28 00:00:00,Beauty,1.0,209.65,Phoenix,5.0,Canceled
ORD-4612,CUST-54922,2023-12-17 00:00:00,Books,5.0,247.5,Los Angeles,5.0,Failed
ORD-4613,,2023-06-23 00:00:00,Books,1.0,27.23,Houston,1.0,Failed
ORD-4614,CUST-57087,2023-11-05 00:00:00,Electronics,3.0,218.78,PHOENIX,5.0,Canceled
,CUST-34697,2023-12-03 00:00:00,Books,1.0,-5.0,Los Angeles ,5.0,Pending
ORD-4616,CUST-31611,2023-08-28 00:00:00,Books,2.0,144.09,Phoenix,5.0,Pending
ORD-4617,CUST-62873,2023-03-09 00:00:00,Beauty,1.0,258.71,chicago ,4.0,Failed
ORD-4618,cust-12506,2023-05-31 00:00:00,Electronics,1.0,6.65,chicago,1.0,Success
ORD-4619,CUST-39939,2023-12-31 00:00:00,Beauty,1.0,192.04,New York,,Success
ORD-4620,CUST-39402,2023-07-19 00:00:00,books,1.0,286.39,Houston,5.0,Canceled
ORD-4621,CUST-27197,2023-08-02 00:00:00,Electronics,4.5,84.97,Chicago,4.0,Success
ORD-4622,CUST-37681,2023-12-11 00:00:00,Books,1.0,,Los Angeles ,1.0,Success
ORD-4623,CUST-12872,2023-12-01 00:00:00,Hom3 Goods,1.0,$38.6,,5.0,Pending
ORD-4624,CUST-87292,2023-07-04 00:00:00,Home Goods,2.0,265.49,,5.0,Success
ORD-4625,cust-76143,2023-08-30 00:00:00,Electronics,2.0,160.67,Phoenix,5.0,Failed
ORD-4626,CUST-32149,2023-03-24 00:00:00,Books,5.0,259.79,Chicago,3.0,Canceled
ORD-4627,CUST-26143,2023-11-15 00:00:00,Books,2.0,228.79,Los Angeles,5.0,Pending
ORD-4628,CUST-58049,2023-01-35,Electronics,2.0,276.74,Phoenix,6.0,Pending
ORD-4629,CUST-95267,2023-05-25 00:00:00,Beauty,1.0,35.37,Phoenix ,2.0,Pending
ORD-4630,CUST-14897,2023-12-20 00:00:00,Electronics,2.0,196.89,Phoenix,5.0,Canceled
ORD-4631,CUST-59177,2023-02-14 00:00:00,Home Goods,1.0,79.52,Chicago,2.0,Failed
ORD-4632,CUST-93928,2023-08-12 00:00:00,Beauty,4.0,232.86,Phoenix,0.0,Success
ORD-4633,CUST-43526,2023-09-05 00:00:00,Home Goods,5.0,276.7,Chicago,5.0,Success
,CUST-80088,2023-03-08 00:00:00,hom3 goods,1.0,199.16,Houston,6.0,Failed
ORD-4635,CUST-91675,2023-03-30 00:00:00,Apparel ,2.0,270.87,New York,5.0,Compl3ted
ORD-4636,CUST-16368,2023-04-13 00:00:00,Home Goods,5.0,197.94,Los Angeles,5.0,Canceled
ORD-4637,CUST-87846,2023-03-22 00:00:00,Elec,1.0,32.48,Phoenix,3.0,Canceled
ORD-4638,CUST-16286,2023-11-07 00:00:00,Electronics,1.0,5.43,,5.0,Pending
ORD-4639,CUST-96765,2023-09-09 00:00:00,Electronics,1.0,282.15,Phoenix,0.0,Failed
